Region_Code,Media_Type,Year,Loan_Count,Region_Name,Media_Type_Desc,Population,Loans_per_Person
114,15,2000,41561.0,Upplands Väsby,Skönlitteratur för vuxna,37576,1.1060517351500958
114,15,2001,39769.0,Upplands Väsby,Skönlitteratur för vuxna,37524,1.059828376505703
114,15,2002,37956.0,Upplands Väsby,Skönlitteratur för vuxna,37444,1.0136737528041875
114,15,2003,33797.0,Upplands Väsby,Skönlitteratur för vuxna,37397,0.9037355937642056
114,15,2004,35158.0,Upplands Väsby,Skönlitteratur för vuxna,37517,0.9371218381000613
114,15,2005,32273.0,Upplands Väsby,Skönlitteratur för vuxna,37624,0.8577769508824155
114,15,2006,32754.0,Upplands Väsby,Skönlitteratur för vuxna,37848,0.8654090044388079
114,15,2007,31386.0,Upplands Väsby,Skönlitteratur för vuxna,38055,0.8247536460386283
114,15,2008,32713.0,Upplands Väsby,Skönlitteratur för vuxna,38248,0.8552865509307677
114,15,2009,34576.0,Upplands Väsby,Skönlitteratur för vuxna,38641,0.8948008591910147
114,15,2010,34248.0,Upplands Väsby,Skönlitteratur för vuxna,39289,0.8716943673801828
114,15,2011,29729.0,Upplands Väsby,Skönlitteratur för vuxna,40194,0.7396377568791362
114,15,2012,35344.0,Upplands Väsby,Skönlitteratur för vuxna,40723,0.8679124818898412
114,20,2000,118521.0,Upplands Väsby,Barnböcker,37576,3.1541675537577176
114,20,2001,114861.0,Upplands Väsby,Barnböcker,37524,3.061000959385993
114,20,2002,106117.0,Upplands Väsby,Barnböcker,37444,2.8340188014101058
114,20,2003,106514.0,Upplands Väsby,Barnböcker,37397,2.848196379388721
114,20,2004,113490.0,Upplands Väsby,Barnböcker,37517,3.025028653677
114,20,2005,109306.0,Upplands Väsby,Barnböcker,37624,2.9052200722942803
114,20,2006,109367.0,Upplands Väsby,Barnböcker,37848,2.8896374973578522
114,20,2007,108417.0,Upplands Väsby,Barnböcker,38055,2.848955459203784
114,20,2008,109679.0,Upplands Väsby,Barnböcker,38248,2.867574775151642
114,20,2009,111811.0,Upplands Väsby,Barnböcker,38641,2.893584534561735
114,20,2010,119651.0,Upplands Väsby,Barnböcker,39289,3.045407111405228
114,20,2011,106676.0,Upplands Väsby,Barnböcker,40194,2.654027964372792
114,20,2012,108023.0,Upplands Väsby,Barnböcker,40723,2.6526287356039586
114,30,2000,51366.0,Upplands Väsby,Facklitteratur för vuxna,37576,1.3669895678092399
114,30,2001,45690.0,Upplands Väsby,Facklitteratur för vuxna,37524,1.217620722737448
114,30,2002,41023.0,Upplands Väsby,Facklitteratur för vuxna,37444,1.0955827368870847
114,30,2003,41033.0,Upplands Väsby,Facklitteratur för vuxna,37397,1.0972270502981523
114,30,2004,42855.0,Upplands Väsby,Facklitteratur för vuxna,37517,1.1422821654183437
114,30,2005,41069.0,Upplands Väsby,Facklitteratur för vuxna,37624,1.091563895385924
114,30,2006,40178.0,Upplands Väsby,Facklitteratur för vuxna,37848,1.061562037624181
114,30,2007,41612.0,Upplands Väsby,Facklitteratur för vuxna,38055,1.0934699776639074
114,30,2008,43619.0,Upplands Väsby,Facklitteratur för vuxna,38248,1.1404256431708848
114,30,2009,44693.0,Upplands Väsby,Facklitteratur för vuxna,38641,1.1566212054553453
114,30,2010,42714.0,Upplands Väsby,Facklitteratur för vuxna,39289,1.0871745272213598
114,30,2011,38473.0,Upplands Väsby,Facklitteratur för vuxna,40194,0.9571826640792158
114,30,2012,36620.0,Upplands Väsby,Facklitteratur för vuxna,40723,0.8992461262677112
114,40,2000,8584.0,Upplands Väsby,Musikfonogram,37576,0.2284436874600809
114,40,2001,8364.0,Upplands Väsby,Musikfonogram,37524,0.2228973456987528
114,40,2002,7496.0,Upplands Väsby,Musikfonogram,37444,0.20019228714880888
114,40,2003,6121.0,Upplands Väsby,Musikfonogram,37397,0.1636762307136936
114,40,2004,6515.0,Upplands Väsby,Musikfonogram,37517,0.17365460991017406
114,40,2005,7370.0,Upplands Väsby,Musikfonogram,37624,0.19588560493302148
114,40,2006,7633.0,Upplands Väsby,Musikfonogram,37848,0.20167512153878672
114,40,2007,7240.0,Upplands Väsby,Musikfonogram,38055,0.19025095256865063
114,40,2008,6624.0,Upplands Väsby,Musikfonogram,38248,0.1731855260405773
114,40,2009,6726.0,Upplands Väsby,Musikfonogram,38641,0.17406381822416603
114,40,2010,5871.0,Upplands Väsby,Musikfonogram,39289,0.1494311384865993
114,40,2011,4247.0,Upplands Väsby,Musikfonogram,40194,0.10566253669701946
114,40,2012,3056.0,Upplands Väsby,Musikfonogram,40723,0.07504358716204602
114,50,2000,3837.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,37576,0.10211305088354268
114,50,2001,3979.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,37524,0.10603880183349323
114,50,2002,5559.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,37444,0.1484617028095289
114,50,2003,6243.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,37397,0.1669385244805733
114,50,2004,7303.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,37517,0.1946584215155796
114,50,2005,9170.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,37624,0.24372740803742293
114,50,2006,11690.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,37848,0.30886704713591207
114,50,2007,11727.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,38055,0.30815924320063065
114,50,2008,13001.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,38248,0.33991319807571635
114,50,2009,14617.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,38641,0.3782769597060118
114,50,2010,12201.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,39289,0.31054493624169616
114,50,2011,12407.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,40194,0.308677912126188
114,50,2012,13791.0,Upplands Väsby,Ljudböcker/kasettböcker m.m.,40723,0.3386538319868379
114,55,2000,,Upplands Väsby,E-böcker,37576,
114,55,2001,,Upplands Väsby,E-böcker,37524,
114,55,2002,,Upplands Väsby,E-böcker,37444,
114,55,2003,611.0,Upplands Väsby,E-böcker,37397,0.016338208947241757
114,55,2004,439.0,Upplands Väsby,E-böcker,37517,0.011701362049204361
114,55,2005,531.0,Upplands Väsby,E-böcker,37624,0.014113331915798426
114,55,2006,595.0,Upplands Väsby,E-böcker,37848,0.015720777848235046
114,55,2007,631.0,Upplands Väsby,E-böcker,38055,0.01658126396005781
114,55,2008,637.0,Upplands Väsby,E-böcker,38248,0.016654465592972182
114,55,2009,1077.0,Upplands Väsby,E-böcker,38641,0.027871949483709014
114,55,2010,1204.0,Upplands Väsby,E-böcker,39289,0.030644709715187457
114,55,2011,1602.0,Upplands Väsby,E-böcker,40194,0.039856695029108824
114,55,2012,3433.0,Upplands Väsby,E-böcker,40723,0.08430125481914397
114,60,2000,3457.0,Upplands Väsby,Talböcker,37576,0.09200021290185224
114,60,2001,3923.0,Upplands Väsby,Talböcker,37524,0.10454642362221511
114,60,2002,4920.0,Upplands Väsby,Talböcker,37444,0.1313962183527401
114,60,2003,4619.0,Upplands Väsby,Talböcker,37397,0.12351258122309276
114,60,2004,4988.0,Upplands Väsby,Talböcker,37517,0.1329530612788869
114,60,2005,4774.0,Upplands Väsby,Talböcker,37624,0.1268870933446736
114,60,2006,4272.0,Upplands Väsby,Talböcker,37848,0.1128725428027901
114,60,2007,5205.0,Upplands Väsby,Talböcker,38055,0.1367757193535672
114,60,2008,4000.0,Upplands Väsby,Talböcker,38248,0.10458063166701527
114,60,2009,3652.0,Upplands Väsby,Talböcker,38641,0.09451101161978209
114,60,2010,5731.0,Upplands Väsby,Talböcker,39289,0.14586780014762402
114,60,2011,4203.0,Upplands Väsby,Talböcker,40194,0.10456784594715629
114,60,2012,3454.0,Upplands Väsby,Talböcker,40723,0.08481693391940673
114,70,2000,9032.0,Upplands Väsby,Videogram (för utlåning/uthyrning),37576,0.2403661911858633
114,70,2001,8687.0,Upplands Väsby,Videogram (för utlåning/uthyrning),37524,0.23150517002451765
114,70,2002,7041.0,Upplands Väsby,Videogram (för utlåning/uthyrning),37444,0.18804080760602498
114,70,2003,6178.0,Upplands Väsby,Videogram (för utlåning/uthyrning),37397,0.16520041714576036
114,70,2004,5735.0,Upplands Väsby,Videogram (för utlåning/uthyrning),37517,0.15286403497081325
114,70,2005,4828.0,Upplands Väsby,Videogram (för utlåning/uthyrning),37624,0.12832234743780566
114,70,2006,4083.0,Upplands Väsby,Videogram (för utlåning/uthyrning),37848,0.10787888395688015
114,70,2007,4139.0,Upplands Väsby,Videogram (för utlåning/uthyrning),38055,0.10876363158586257
114,70,2008,3949.0,Upplands Väsby,Videogram (för utlåning/uthyrning),38248,0.10324722861326083
114,70,2009,3887.0,Upplands Väsby,Videogram (för utlåning/uthyrning),38641,0.100592634766181
114,70,2010,4229.0,Upplands Väsby,Videogram (för utlåning/uthyrning),39289,0.10763827025376059
114,70,2011,3189.0,Upplands Väsby,Videogram (för utlåning/uthyrning),40194,0.0793402000298552
114,70,2012,3446.0,Upplands Väsby,Videogram (för utlåning/uthyrning),40723,0.08462048473835425
114,80,2000,,Upplands Väsby,Bok och band,37576,
114,80,2001,,Upplands Väsby,Bok och band,37524,
114,80,2002,1314.0,Upplands Väsby,Bok och band,37444,0.03509240465762205
114,80,2003,403.0,Upplands Väsby,Bok och band,37397,0.010776265475840308
114,80,2004,375.0,Upplands Väsby,Bok och band,37517,0.00999546872084655
114,80,2005,227.0,Upplands Väsby,Bok och band,37624,0.006033382947055071
114,80,2006,200.0,Upplands Väsby,Bok och band,37848,0.00528429507503699
114,80,2007,150.0,Upplands Väsby,Bok och band,38055,0.003941663381947182
114,80,2008,100.0,Upplands Väsby,Bok och band,38248,0.002614515791675382
114,80,2009,640.0,Upplands Väsby,Bok och band,38641,0.016562718356150204
114,80,2010,,Upplands Väsby,Bok och band,39289,
114,80,2011,,Upplands Väsby,Bok och band,40194,
114,80,2012,,Upplands Väsby,Bok och band,40723,
114,90,2000,3569.0,Upplands Väsby,Övriga AV-medier,37576,0.09498083883329785
114,90,2001,3171.0,Upplands Väsby,Övriga AV-medier,37524,0.08450591621362329
114,90,2002,2916.0,Upplands Väsby,Övriga AV-medier,37444,0.07787629526759962
114,90,2003,1614.0,Upplands Väsby,Övriga AV-medier,37397,0.04315854212904779
114,90,2004,1493.0,Upplands Väsby,Övriga AV-medier,37517,0.039795292800597064
114,90,2005,1243.0,Upplands Väsby,Övriga AV-medier,37624,0.033037422921539446
114,90,2006,1139.0,Upplands Väsby,Övriga AV-medier,37848,0.030094060452335657
114,90,2007,1146.0,Upplands Väsby,Övriga AV-medier,38055,0.030114308238076468
114,90,2008,967.0,Upplands Väsby,Övriga AV-medier,38248,0.025282367705500942
114,90,2009,846.0,Upplands Väsby,Övriga AV-medier,38641,0.02189384332703605
114,90,2010,2316.0,Upplands Väsby,Övriga AV-medier,39289,0.05894779709333401
114,90,2011,2160.0,Upplands Väsby,Övriga AV-medier,40194,0.05373936408419167
114,90,2012,2959.0,Upplands Väsby,Övriga AV-medier,40723,0.07266164084178474
115,15,2000,38319.0,Vallentuna,Skönlitteratur för vuxna,25228,1.51890756302521
115,15,2001,37626.0,Vallentuna,Skönlitteratur för vuxna,25643,1.4673010178216277
115,15,2002,36339.0,Vallentuna,Skönlitteratur för vuxna,25905,1.4027793862188767
115,15,2003,36677.0,Vallentuna,Skönlitteratur för vuxna,26306,1.394244659013153
115,15,2004,32293.0,Vallentuna,Skönlitteratur för vuxna,26889,1.2009743761389415
115,15,2005,27247.0,Vallentuna,Skönlitteratur för vuxna,27397,0.9945249479870059
115,15,2006,29802.0,Vallentuna,Skönlitteratur för vuxna,27868,1.0693985933687384
115,15,2007,28923.0,Vallentuna,Skönlitteratur för vuxna,28382,1.0190613769290395
115,15,2008,28744.0,Vallentuna,Skönlitteratur för vuxna,28954,0.9927471161152173
115,15,2009,30141.0,Vallentuna,Skönlitteratur för vuxna,29361,1.026565852661694
115,15,2010,29301.0,Vallentuna,Skönlitteratur för vuxna,30114,0.9730025901574019
115,15,2011,27785.0,Vallentuna,Skönlitteratur för vuxna,30715,0.9046068696076836
115,15,2012,24945.0,Vallentuna,Skönlitteratur för vuxna,31215,0.7991350312349832
115,20,2000,87740.0,Vallentuna,Barnböcker,25228,3.477881718725226
115,20,2001,83743.0,Vallentuna,Barnböcker,25643,3.2657255391334865
115,20,2002,81169.0,Vallentuna,Barnböcker,25905,3.1333333333333333
115,20,2003,77736.0,Vallentuna,Barnböcker,26306,2.9550672850300312
115,20,2004,80516.0,Vallentuna,Barnböcker,26889,2.9943843207259473
115,20,2005,85801.0,Vallentuna,Barnböcker,27397,3.131766251779392
115,20,2006,86908.0,Vallentuna,Barnböcker,27868,3.1185589206258073
115,20,2007,83255.0,Vallentuna,Barnböcker,28382,2.9333732647452613
115,20,2008,88646.0,Vallentuna,Barnböcker,28954,3.061614975478345
115,20,2009,88228.0,Vallentuna,Barnböcker,29361,3.004938523892238
115,20,2010,85522.0,Vallentuna,Barnböcker,30114,2.839941555422727
115,20,2011,87699.0,Vallentuna,Barnböcker,30715,2.855249877909816
115,20,2012,86100.0,Vallentuna,Barnböcker,31215,2.758289283998078
115,30,2000,45616.0,Vallentuna,Facklitteratur för vuxna,25228,1.8081496749643253
115,30,2001,44270.0,Vallentuna,Facklitteratur för vuxna,25643,1.7263970674258082
115,30,2002,41412.0,Vallentuna,Facklitteratur för vuxna,25905,1.5986103068905617
115,30,2003,43227.0,Vallentuna,Facklitteratur för vuxna,26306,1.6432372842697482
115,30,2004,40784.0,Vallentuna,Facklitteratur för vuxna,26889,1.5167540629997396
115,30,2005,38763.0,Vallentuna,Facklitteratur för vuxna,27397,1.4148629411979414
115,30,2006,34490.0,Vallentuna,Facklitteratur för vuxna,27868,1.2376202095593511
115,30,2007,31835.0,Vallentuna,Facklitteratur för vuxna,28382,1.121661616517511
115,30,2008,32986.0,Vallentuna,Facklitteratur för vuxna,28954,1.139255370587829
115,30,2009,31482.0,Vallentuna,Facklitteratur för vuxna,29361,1.0722386839685296
115,30,2010,29273.0,Vallentuna,Facklitteratur för vuxna,30114,0.9720727900644218
115,30,2011,30201.0,Vallentuna,Facklitteratur för vuxna,30715,0.9832655054533616
115,30,2012,26580.0,Vallentuna,Facklitteratur för vuxna,31215,0.8515136953387794
115,40,2000,6440.0,Vallentuna,Musikfonogram,25228,0.25527192008879024
115,40,2001,6601.0,Vallentuna,Musikfonogram,25643,0.25741917872323833
115,40,2002,6073.0,Vallentuna,Musikfonogram,25905,0.234433507044972
115,40,2003,5354.0,Vallentuna,Musikfonogram,26306,0.20352771230897895
115,40,2004,5524.0,Vallentuna,Musikfonogram,26889,0.20543716761500985
115,40,2005,4901.0,Vallentuna,Musikfonogram,27397,0.17888819943789466
115,40,2006,4505.0,Vallentuna,Musikfonogram,27868,0.16165494473948616
115,40,2007,5461.0,Vallentuna,Musikfonogram,28382,0.19241068282714396
115,40,2008,5555.0,Vallentuna,Musikfonogram,28954,0.19185604752365823
115,40,2009,4518.0,Vallentuna,Musikfonogram,29361,0.15387759272504342
115,40,2010,3181.0,Vallentuna,Musikfonogram,30114,0.10563193199176463
115,40,2011,3029.0,Vallentuna,Musikfonogram,30715,0.09861631124857562
115,40,2012,2788.0,Vallentuna,Musikfonogram,31215,0.089316033958033
115,50,2000,5872.0,Vallentuna,Ljudböcker/kasettböcker m.m.,25228,0.2327572538449342
115,50,2001,5139.0,Vallentuna,Ljudböcker/kasettböcker m.m.,25643,0.2004055687712046
115,50,2002,6664.0,Vallentuna,Ljudböcker/kasettböcker m.m.,25905,0.25724763559158464
115,50,2003,6557.0,Vallentuna,Ljudböcker/kasettböcker m.m.,26306,0.24925872424541928
115,50,2004,8440.0,Vallentuna,Ljudböcker/kasettböcker m.m.,26889,0.31388300048346907
115,50,2005,9706.0,Vallentuna,Ljudböcker/kasettböcker m.m.,27397,0.3542723655874731
115,50,2006,11944.0,Vallentuna,Ljudböcker/kasettböcker m.m.,27868,0.42859193340031576
115,50,2007,14233.0,Vallentuna,Ljudböcker/kasettböcker m.m.,28382,0.5014798111479106
115,50,2008,16301.0,Vallentuna,Ljudböcker/kasettböcker m.m.,28954,0.5629964771706846
115,50,2009,16753.0,Vallentuna,Ljudböcker/kasettböcker m.m.,29361,0.5705868328735397
115,50,2010,16941.0,Vallentuna,Ljudböcker/kasettböcker m.m.,30114,0.5625622633990834
115,50,2011,16159.0,Vallentuna,Ljudböcker/kasettböcker m.m.,30715,0.5260947419827446
115,50,2012,15441.0,Vallentuna,Ljudböcker/kasettböcker m.m.,31215,0.49466602594906295
115,55,2000,,Vallentuna,E-böcker,25228,
115,55,2001,,Vallentuna,E-böcker,25643,
115,55,2002,,Vallentuna,E-böcker,25905,
115,55,2003,0.0,Vallentuna,E-böcker,26306,0.0
115,55,2004,300.0,Vallentuna,E-böcker,26889,0.011156978690170702
115,55,2005,579.0,Vallentuna,E-böcker,27397,0.021133700770157318
115,55,2006,537.0,Vallentuna,E-böcker,27868,0.01926941294674896
115,55,2007,423.0,Vallentuna,E-böcker,28382,0.014903812275385809
115,55,2008,498.0,Vallentuna,E-böcker,28954,0.017199696069627686
115,55,2009,712.0,Vallentuna,E-böcker,29361,0.02424985525016178
115,55,2010,1039.0,Vallentuna,E-böcker,30114,0.03450222487879392
115,55,2011,1766.0,Vallentuna,E-böcker,30715,0.057496337294481524
115,55,2012,3608.0,Vallentuna,E-böcker,31215,0.11558545571039565
115,60,2000,5992.0,Vallentuna,Talböcker,25228,0.23751387347391786
115,60,2001,5675.0,Vallentuna,Talböcker,25643,0.2213079592871349
115,60,2002,4345.0,Vallentuna,Talböcker,25905,0.16772823779193205
115,60,2003,4436.0,Vallentuna,Talböcker,26306,0.16863073063179504
115,60,2004,3850.0,Vallentuna,Talböcker,26889,0.14318122652385734
115,60,2005,2968.0,Vallentuna,Talböcker,27397,0.10833302916377706
115,60,2006,2375.0,Vallentuna,Talböcker,27868,0.08522319506243721
115,60,2007,2392.0,Vallentuna,Talböcker,28382,0.08427876823338736
115,60,2008,2392.0,Vallentuna,Talböcker,28954,0.08261380120190648
115,60,2009,2361.0,Vallentuna,Talböcker,29361,0.08041279247982017
115,60,2010,2406.0,Vallentuna,Talböcker,30114,0.07989639370392508
115,60,2011,4143.0,Vallentuna,Talböcker,30715,0.13488523522708773
115,60,2012,2216.0,Vallentuna,Talböcker,31215,0.07099151049175076
115,70,2000,1078.0,Vallentuna,Videogram (för utlåning/uthyrning),25228,0.04273029966703663
115,70,2001,1063.0,Vallentuna,Videogram (för utlåning/uthyrning),25643,0.04145380805677963
115,70,2002,1277.0,Vallentuna,Videogram (för utlåning/uthyrning),25905,0.04929550279868751
115,70,2003,1938.0,Vallentuna,Videogram (för utlåning/uthyrning),26306,0.07367140576294381
115,70,2004,2887.0,Vallentuna,Videogram (för utlåning/uthyrning),26889,0.10736732492840939
115,70,2005,2462.0,Vallentuna,Videogram (för utlåning/uthyrning),27397,0.08986385370661021
115,70,2006,3123.0,Vallentuna,Videogram (för utlåning/uthyrning),27868,0.11206401607578585
115,70,2007,3236.0,Vallentuna,Videogram (för utlåning/uthyrning),28382,0.11401592558663942
115,70,2008,3437.0,Vallentuna,Videogram (för utlåning/uthyrning),28954,0.11870553291427782
115,70,2009,3928.0,Vallentuna,Videogram (för utlåning/uthyrning),29361,0.1337829093014543
115,70,2010,4744.0,Vallentuna,Videogram (för utlåning/uthyrning),30114,0.15753470146775586
115,70,2011,4481.0,Vallentuna,Videogram (för utlåning/uthyrning),30715,0.14588963047370992
115,70,2012,4473.0,Vallentuna,Videogram (för utlåning/uthyrning),31215,0.14329649207111966
115,80,2000,712.0,Vallentuna,Bok och band,25228,0.028222609798636437
115,80,2001,464.0,Vallentuna,Bok och band,25643,0.018094606715282922
115,80,2002,650.0,Vallentuna,Bok och band,25905,0.025091681142636556
115,80,2003,427.0,Vallentuna,Bok och band,26306,0.016232038318254392
115,80,2004,594.0,Vallentuna,Bok och band,26889,0.022090817806537988
115,80,2005,416.0,Vallentuna,Bok och band,27397,0.015184144249370368
115,80,2006,271.0,Vallentuna,Bok och band,27868,0.009724415099755992
115,80,2007,212.0,Vallentuna,Bok och band,28382,0.007469522937072793
115,80,2008,361.0,Vallentuna,Bok och band,28954,0.012468052773364647
115,80,2009,651.0,Vallentuna,Bok och band,29361,0.022172269336875446
115,80,2010,,Vallentuna,Bok och band,30114,
115,80,2011,,Vallentuna,Bok och band,30715,
115,80,2012,,Vallentuna,Bok och band,31215,
115,90,2000,1032.0,Vallentuna,Övriga AV-medier,25228,0.04090692880925955
115,90,2001,1351.0,Vallentuna,Övriga AV-medier,25643,0.05268494325936903
115,90,2002,1016.0,Vallentuna,Övriga AV-medier,25905,0.0392202277552596
115,90,2003,1193.0,Vallentuna,Övriga AV-medier,26306,0.045350870523834866
115,90,2004,1359.0,Vallentuna,Övriga AV-medier,26889,0.05054111346647328
115,90,2005,1181.0,Vallentuna,Övriga AV-medier,27397,0.0431069095156404
115,90,2006,1148.0,Vallentuna,Övriga AV-medier,27868,0.0411942012343907
115,90,2007,1150.0,Vallentuna,Övriga AV-medier,28382,0.04051863857374392
115,90,2008,1471.0,Vallentuna,Övriga AV-medier,28954,0.0508047247357878
115,90,2009,1345.0,Vallentuna,Övriga AV-medier,29361,0.04580906644869044
115,90,2010,111.0,Vallentuna,Övriga AV-medier,30114,0.0036859932257421795
115,90,2011,171.0,Vallentuna,Övriga AV-medier,30715,0.005567312388083998
115,90,2012,79.0,Vallentuna,Övriga AV-medier,31215,0.0025308345346788403
117,15,2000,65531.0,Österåker,Skönlitteratur för vuxna,34427,1.9034769221831702
117,15,2001,54582.0,Österåker,Skönlitteratur för vuxna,35108,1.5546883901105162
117,15,2002,51089.0,Österåker,Skönlitteratur för vuxna,35633,1.4337552268964162
117,15,2003,46308.0,Österåker,Skönlitteratur för vuxna,36183,1.2798275433214492
117,15,2004,41608.0,Österåker,Skönlitteratur för vuxna,36867,1.128597390620338
117,15,2005,40219.0,Österåker,Skönlitteratur för vuxna,37336,1.0772176987358046
117,15,2006,36436.0,Österåker,Skönlitteratur för vuxna,37879,0.9619050133319254
117,15,2007,28807.0,Österåker,Skönlitteratur för vuxna,38286,0.7524160267460691
117,15,2008,32123.0,Österåker,Skönlitteratur för vuxna,38720,0.8296229338842975
117,15,2009,33320.0,Österåker,Skönlitteratur för vuxna,39173,0.8505858627115616
117,15,2010,125430.0,Österåker,Skönlitteratur för vuxna,39521,3.1737557248045345
117,15,2011,29368.0,Österåker,Skönlitteratur för vuxna,39792,0.7380377965420185
117,15,2012,26348.0,Österåker,Skönlitteratur för vuxna,40269,0.6542998336189129
117,20,2000,74086.0,Österåker,Barnböcker,34427,2.15197374154007
117,20,2001,61588.0,Österåker,Barnböcker,35108,1.7542440469408682
117,20,2002,59486.0,Österåker,Barnböcker,35633,1.6694075716330368
117,20,2003,60602.0,Österåker,Barnböcker,36183,1.6748749412707624
117,20,2004,64480.0,Österåker,Barnböcker,36867,1.7489896113055037
117,20,2005,69828.0,Österåker,Barnböcker,37336,1.8702592671952003
117,20,2006,71887.0,Österåker,Barnböcker,37879,1.8978061722854351
117,20,2007,69103.0,Österåker,Barnböcker,38286,1.804915634957948
117,20,2008,73189.0,Österåker,Barnböcker,38720,1.8902117768595041
117,20,2009,73917.0,Österåker,Barnböcker,39173,1.8869374313940726
117,20,2010,66745.0,Österåker,Barnböcker,39521,1.6888489663723083
117,20,2011,69933.0,Österåker,Barnböcker,39792,1.7574638118214716
117,20,2012,69442.0,Österåker,Barnböcker,40269,1.724453053217115
117,30,2000,69847.0,Österåker,Facklitteratur för vuxna,34427,2.0288436401661487
117,30,2001,56066.0,Österåker,Facklitteratur för vuxna,35108,1.5969579583001026
117,30,2002,51078.0,Österåker,Facklitteratur för vuxna,35633,1.4334465242892824
117,30,2003,49652.0,Österåker,Facklitteratur för vuxna,36183,1.372246635160158
117,30,2004,48402.0,Österåker,Facklitteratur för vuxna,36867,1.312881438685003
117,30,2005,42824.0,Österåker,Facklitteratur för vuxna,37336,1.1469895007499464
117,30,2006,41605.0,Österåker,Facklitteratur för vuxna,37879,1.0983658491512447
117,30,2007,35061.0,Österåker,Facklitteratur för vuxna,38286,0.9157655539884031
117,30,2008,33069.0,Österåker,Facklitteratur för vuxna,38720,0.8540547520661157
117,30,2009,31595.0,Österåker,Facklitteratur för vuxna,39173,0.8065504301432109
117,30,2010,28106.0,Österåker,Facklitteratur för vuxna,39521,0.7111662154297715
117,30,2011,28953.0,Österåker,Facklitteratur för vuxna,39792,0.7276085645355851
117,30,2012,26568.0,Österåker,Facklitteratur för vuxna,40269,0.6597630931982418
117,40,2000,8129.0,Österåker,Musikfonogram,34427,0.2361228105847155
117,40,2001,7695.0,Österåker,Musikfonogram,35108,0.2191808134898029
117,40,2002,6656.0,Österåker,Musikfonogram,35633,0.18679314118934695
117,40,2003,4989.0,Österåker,Musikfonogram,36183,0.13788243097587266
117,40,2004,3849.0,Österåker,Musikfonogram,36867,0.1044023110098462
117,40,2005,3445.0,Österåker,Musikfonogram,37336,0.09227019498607242
117,40,2006,3200.0,Österåker,Musikfonogram,37879,0.08447952691464927
117,40,2007,2367.0,Österåker,Musikfonogram,38286,0.061824165491302305
117,40,2008,2316.0,Österåker,Musikfonogram,38720,0.05981404958677686
117,40,2009,2536.0,Österåker,Musikfonogram,39173,0.06473846782222449
117,40,2010,2210.0,Österåker,Musikfonogram,39521,0.05591963766099036
117,40,2011,1405.0,Österåker,Musikfonogram,39792,0.035308604744672296
117,40,2012,1092.0,Österåker,Musikfonogram,40269,0.027117633911942187
117,50,2000,5817.0,Österåker,Ljudböcker/kasettböcker m.m.,34427,0.16896621837511255
117,50,2001,6271.0,Österåker,Ljudböcker/kasettböcker m.m.,35108,0.1786202574911701
117,50,2002,6250.0,Österåker,Ljudböcker/kasettböcker m.m.,35633,0.1753992085987708
117,50,2003,7726.0,Österåker,Ljudböcker/kasettböcker m.m.,36183,0.21352568885940912
117,50,2004,7567.0,Österåker,Ljudböcker/kasettböcker m.m.,36867,0.20525130875851033
117,50,2005,8451.0,Österåker,Ljudböcker/kasettböcker m.m.,37336,0.22634990357831583
117,50,2006,8251.0,Österåker,Ljudböcker/kasettböcker m.m.,37879,0.217825180178991
117,50,2007,9546.0,Österåker,Ljudböcker/kasettböcker m.m.,38286,0.2493339601943269
117,50,2008,13224.0,Österåker,Ljudböcker/kasettböcker m.m.,38720,0.3415289256198347
117,50,2009,15185.0,Österåker,Ljudböcker/kasettböcker m.m.,39173,0.38763944553646645
117,50,2010,12787.0,Österåker,Ljudböcker/kasettböcker m.m.,39521,0.32354950532628224
117,50,2011,11794.0,Österåker,Ljudböcker/kasettböcker m.m.,39792,0.2963912344189787
117,50,2012,10660.0,Österåker,Ljudböcker/kasettböcker m.m.,40269,0.2647197596165785
117,55,2000,,Österåker,E-böcker,34427,
117,55,2001,,Österåker,E-böcker,35108,
117,55,2002,,Österåker,E-böcker,35633,
117,55,2003,351.0,Österåker,E-böcker,36183,0.009700688168476908
117,55,2004,608.0,Österåker,E-böcker,36867,0.016491713456478693
117,55,2005,505.0,Österåker,E-böcker,37336,0.013525819584315407
117,55,2006,463.0,Österåker,E-böcker,37879,0.012223131550463317
117,55,2007,491.0,Österåker,E-böcker,38286,0.012824531160215221
117,55,2008,529.0,Österåker,E-böcker,38720,0.013662190082644628
117,55,2009,579.0,Österåker,E-böcker,39173,0.014780588670768131
117,55,2010,1002.0,Österåker,E-böcker,39521,0.025353609473444498
117,55,2011,1519.0,Österåker,E-böcker,39792,0.0381735022114998
117,55,2012,4733.0,Österåker,E-böcker,40269,0.11753457994983735
